MSY:1,63.0
LGA:23,11.333333333333334
EGE:9,66.0
HNL:2,13.0
BOS:23,11.75
AUS:0,30.0
CLT:23,22.0
DCA:8,35.0
AUS:2,51.0
SLC:2,28.0
ORD:6,183.5
DSM:12,25.0
DCA:9,21.666666666666668
ORD:1,16.333333333333332
HDN:9,51.0
ORD:0,22.0
ORD:3,42.142857142857146
ORD:2,68.5
EGE:3,39.0
MFE:17,3.0
SAT:0,116.0
DFW:6,151.75
LAS:2,13.0
SAN:19,30.0
PDX:20,20.0
BOS:22,10.0
MFE:14,8.0
DFW:7,174.0
DFW:5,90.8
CMH:23,7.0
ORD:4,15.5
DFW:0,48.166666666666664
DFW:3,71.35483870967742
OMA:22,4.0
HNL:5,123.0
SAT:1,42.0
MFE:21,20.0
DCA:5,8.5
SLC:3,45.0
PIT:6,24.0
FLL:9,18.0
HNL:8,24.0
FLL:0,11.0
FLL:4,17.0
OMA:16,10.0
TUL:22,126.0
ORD:16,15.583333333333334
FLL:1,8.0
HNL:9,155.0
DFW:2,65.87096774193549
ORD:17,15.666666666666666
OMA:11,24.0
LAX:19,24.333333333333332
IAD:23,11.0
FLL:7,13.5
LAX:13,10.0
LAX:18,9.0
PHX:19,302.0
LAX:15,13.5
LAX:17,17.285714285714285
DFW:4,110.0
ORD:15,14.166666666666666
JAC:2,45.0
ONT:15,13.0
FLL:3,11.0
SAN:17,10.5
MCO:8,16.333333333333332
MCO:7,26.0
MCO:5,65.5
TUL:11,8.0
FLL:12,12.0
JFK:0,32.0
MCO:1,9.5
JFK:6,27.0
MCO:4,13.0
FLL:11,20.0
JFK:1,47.6
JFK:5,15.0
LAX:16,19.1
MCO:9,18.0
MCO:0,12.0
LAX:14,14.0
TUL:14,51.0
STL:1,27.0
STL:0,72.0
JFK:3,16.333333333333332
PHX:20,-1.0
DFW:1,53.84615384615385
TUL:16,7.0
JFK:8,17.0
IAD:1,12.0
JFK:9,34.0
JFK:7,16.333333333333332
MCO:3,11.5
LGA:13,15.0
SJC:18,10.0
IAD:0,7.0
RDU:8,5.0
SNA:0,4.0
LGA:11,7.0
IAD:9,17.0
SAN:1,35.0
SJC:15,13.0
IAD:6,13.0
CLT:2,18.0
CLT:5,12.0
CLT:6,22.0
SNA:1,7.0
CLT:3,11.0
LGA:10,9.0
ELP:2,16.0
CLT:1,27.0
HOU:20,14.0
MFE:1,28.0
IAD:10,9.0
SJC:16,9.0
SJC:22,7.0
JFK:2,17.0
JFK:4,19.0
RDU:1,33.0
IAD:12,41.0
RDU:5,3.0
RDU:4,2.0
STT:12,-6.0
SJC:21,24.0
STT:17,-8.0
PBI:7,8.0
RDU:0,22.0
PBI:0,4.0
PBI:1,19.0
PHL:13,5.0
PBI:4,5.0
PBI:6,5.0
PHL:10,13.0
MCI:21,26.0
STT:19,0.0
PHL:11,26.0
TUL:0,18.0
LIH:1,18.0
MCI:17,15.0
IAD:11,9.0
SMF:22,7.0
MCI:16,40.0
MCI:13,14.0
LGA:12,3.5
LIH:9,33.0
MCI:23,22.0
DCA:23,11.0
ONT:22,8.0
CLT:9,20.0
MCI:12,19.0
ONT:21,116.0
SJC:23,49.0
BDL:5,6.0
SNA:18,21.0
SNA:19,19.0
SNA:17,41.0
BDL:0,11.0
SMF:16,40.0
SNA:14,22.0
PHX:11,41.5
SMF:20,25.0
PHX:10,56.5
SMF:14,40.0
SAN:6,19.0
EWR:1,22.0
SNA:16,9.0
ORD:20,48.2
ORD:23,29.22222222222222
PHX:13,29.0
CLE:8,8.0
MSP:19,81.5
EWR:2,15.0
CLE:6,56.0
ORD:22,53.57142857142857
ORD:21,18.333333333333332
EWR:7,21.0
ORD:19,16.125
ATL:13,85.0
EWR:3,30.0
PHX:12,128.0
LAX:20,28.4
SNA:21,38.5
ORD:18,11.625
EWR:4,17.0
LAX:22,40.6
SNA:23,11.0
LAX:21,46.5
BWI:0,23.0
PHL:1,8.0
SNA:22,7.0
PHL:2,101.5
PHL:5,37.0
LAX:23,20.666666666666668
SAT:18,11.0
CMH:1,17.0
BWI:1,7.0
PHX:14,57.0
IND:4,13.0
PHL:4,6.0
PSP:20,20.0
DEN:20,33.0
EWR:5,17.0
KOA:0,22.0
BWI:6,3.0
PHL:6,12.0
PSP:22,13.0
SEA:8,22.0
SAT:12,3.0
BWI:7,23.0
KOA:8,9.0
IND:0,46.0
SAT:17,45.0
SEA:7,35.5
DCA:11,8.333333333333334
CMH:5,13.0
CMH:9,3.0
PSP:15,28.0
DEN:15,129.0
SAT:22,48.0
SAT:21,11.0
DCA:15,103.0
DCA:13,1.0
PSP:19,25.0
DEN:11,40.0
DEN:13,96.5
SAT:20,19.0
TUL:13,0.0
IND:1,5.0
SAT:11,6.0
SAT:14,13.0
IND:13,28.0
AUS:21,18.5
BNA:14,1.0
AUS:23,14.5
RDU:11,5.0
BNA:17,16.0
BNA:19,2.0
DCA:10,8.5
IND:12,11.0
RSW:0,20.0
RDU:12,27.0
CMH:13,104.0
BNA:13,22.0
CMH:11,4.0
AUS:20,30.5
GUC:13,226.0
IND:10,44.0
ICT:17,5.0
ABQ:10,24.0
EWR:12,20.5
AUS:19,10.0
RSW:6,4.0
EWR:10,46.0
AUS:14,35.0
RSW:8,38.0
BNA:12,12.0
AUS:16,6.0
AUS:15,4.5
RDU:23,30.0
STT:20,-6.0
AUS:12,11.0
RDU:7,3.0
RSW:9,43.0
MCO:6,28.0
AUS:11,17.0
TPA:9,31.0
RIC:11,42.0
SJU:21,15.0
SJU:22,10.0
MSY:22,54.5
TPA:7,9.0
LGA:0,38.333333333333336
LGA:3,10.0
TPA:22,4.0
SLC:12,57.0
LGA:2,12.0
AUS:17,5.0
STL:11,7.0
IAH:20,10.0
STL:13,7.0
STL:12,5.0
STL:15,62.0
STL:16,31.0
IAH:23,22.0
OKC:17,31.0
STL:14,14.0
SJU:17,6.0
OKC:13,40.0
RIC:23,13.0
DFW:19,31.035714285714285
SJU:19,9.0
SJU:18,2.0
DFW:18,25.9
STL:18,11.0
PBI:10,13.0
BNA:21,4.0
SFO:15,12.0
DFW:14,39.4375
MSY:11,7.0
SFO:17,9.0
DFW:17,25.076923076923077
SFO:19,61.0
IAH:22,10.0
TPA:10,22.0
DFW:11,27.0
SFO:16,9.666666666666666
TPA:12,12.0
DFW:15,46.95238095238095
DFW:16,47.5625
LGA:1,19.333333333333332
BNA:15,7.0
OKC:12,52.0
MSY:19,5.0
MIA:12,31.083333333333332
RNO:20,7.0
SJU:15,5.5
MCI:3,137.0
LGA:6,9.0
TPA:11,13.0
MSY:14,9.0
DFW:12,14.5
LGA:4,12.5
SJU:16,10.0
TPA:23,-1.0
MSY:16,15.0
DFW:13,28.466666666666665
MKE:12,14.0
LAX:3,18.0
LAX:2,14.0
LAX:0,12.6
LGA:8,26.333333333333332
LAX:1,13.333333333333334
LGA:9,9.0
LGA:7,61.5
MKE:0,56.0
LAX:5,27.25
OKC:21,14.0
SFO:20,70.4
LIT:0,9.0
SFO:22,44.5
LAX:6,16.5
COS:12,27.0
DFW:23,59.42857142857143
SJU:13,-1.0
LIT:11,7.0
BDL:23,7.0
COS:10,50.0
IAH:19,16.0
DFW:20,31.64
IAH:17,103.0
DFW:21,47.95454545454545
IAH:18,34.666666666666664
IAH:14,13.0
MEM:0,20.0
DFW:22,51.0
SFO:21,49.0
BDL:10,5.0
IAH:12,77.0
SFO:23,22.0
LAX:4,27.0
DCA:12,8.0
ATL:11,15.0
IAH:15,20.0
BHM:23,10.0
CLE:23,12.0
TPA:1,3.0
TPA:4,2.0
CLE:11,9.0
TPA:3,14.0
TPA:0,7.5
LGA:5,14.333333333333334
SAT:13,4.0
