"2015-09-20,AA,19805,AA,2249,13303,1330303,32467,MIA,14683,1468303,33214,SAT,2015-09-20T23:50:00,2015-09-21T00:53:00,63.00,25.00,2015-09-21T01:18:00,2015-09-21T03:59:00,7.00,2015-09-21T03:00:00,2015-09-21T04:06:00,66.00,0.00,,0.00,1143.00,25.79527778,-80.29000000,-14400.0,29.53388889,-98.46916667,-18000.0,arrived,2015-09-21T04:06:00"
"2015-09-20,AA,19805,AA,2521,13303,1330303,32467,MIA,15016,1501603,31123,STL,2015-09-21T00:05:00,2015-09-21T01:13:00,68.00,23.00,2015-09-21T01:36:00,2015-09-21T03:59:00,9.00,2015-09-21T02:57:00,2015-09-21T04:08:00,71.00,0.00,,0.00,1068.00,25.79527778,-80.29000000,-14400.0,38.74861111,-90.37000000,-18000.0,arrived,2015-09-21T04:08:00"
"2015-09-20,AA,19805,AA,2424,13303,1330303,32467,MIA,10423,1042302,30423,AUS,2015-09-21T00:00:00,2015-09-21T01:08:00,68.00,25.00,2015-09-21T01:33:00,2015-09-21T04:02:00,7.00,2015-09-21T03:07:00,2015-09-21T04:09:00,62.00,0.00,,0.00,1103.00,25.79527778,-80.29000000,-14400.0,30.19444444,-97.67000000,-18000.0,arrived,2015-09-21T04:09:00"
"2015-09-20,AA,19805,AA,2461,13303,1330303,32467,MIA,13204,1320402,31454,MCO,2015-09-21T03:49:00,2015-09-21T03:50:00,1.00,22.00,2015-09-21T04:12:00,,,2015-09-21T04:51:00,,,0.00,,,192.00,25.79527778,-80.29000000,-14400.0,28.42944444,-81.30888889,-14400.0,wheelsoff,2015-09-21T04:12:00"
"2015-09-20,AA,19805,AA,376,13303,1330303,32467,MIA,12953,1295302,31703,LGA,2015-09-21T00:50:00,2015-09-21T01:31:00,41.00,20.00,2015-09-21T01:51:00,2015-09-21T04:11:00,4.00,2015-09-21T03:46:00,2015-09-21T04:15:00,29.00,0.00,,0.00,1096.00,25.79527778,-80.29000000,-14400.0,40.77722222,-73.87250000,-14400.0,arrived,2015-09-21T04:15:00"
"2015-09-20,AA,19805,AA,1324,12953,1295302,31703,LGA,13303,1330303,32467,MIA,2015-09-21T00:55:00,2015-09-21T01:12:00,17.00,31.00,2015-09-21T01:43:00,2015-09-21T04:09:00,7.00,2015-09-21T04:06:00,2015-09-21T04:16:00,10.00,0.00,,0.00,1096.00,40.77722222,-73.87250000,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-21T04:16:00"
"2015-09-20,AA,19805,AA,1334,13303,1330303,32467,MIA,13204,1320402,31454,MCO,2015-09-21T01:35:00,2015-09-21T03:30:00,115.00,46.00,2015-09-21T04:16:00,,,2015-09-22T02:40:00,,,0.00,,,192.00,25.79527778,-80.29000000,-14400.0,28.42944444,-81.30888889,-14400.0,wheelsoff,2015-09-21T04:16:00"
"2015-09-20,AA,19805,AA,60,11298,1129804,30194,DFW,13303,1330303,32467,MIA,2015-09-21T01:30:00,2015-09-21T01:27:00,-3.00,34.00,2015-09-21T02:01:00,2015-09-21T04:11:00,5.00,2015-09-21T04:24:00,2015-09-21T04:16:00,-8.00,0.00,,0.00,1121.00,32.89722222,-97.03777778,-18000.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-21T04:16:00"
"2015-09-20,AA,19805,AA,194,13303,1330303,32467,MIA,10821,1082103,30852,BWI,2015-09-20T18:05:00,2015-09-20T17:58:00,-7.00,13.00,2015-09-20T18:11:00,2015-09-20T20:19:00,5.00,2015-09-20T20:36:00,2015-09-20T20:24:00,-12.00,0.00,,0.00,946.00,25.79527778,-80.29000000,-14400.0,39.17527778,-76.66833333,-14400.0,arrived,2015-09-20T20:24:00"
"2015-09-20,AA,19805,AA,761,11057,1105703,31057,CLT,13303,1330303,32467,MIA,2015-09-20T20:10:00,2015-09-20T20:07:00,-3.00,20.00,2015-09-20T20:27:00,,,2015-09-20T22:12:00,,,0.00,,,650.00,35.21361111,-80.94916667,-14400.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T20:27:00"
"2015-09-20,AA,19805,AA,1613,14843,1484304,34819,SJU,13303,1330303,32467,MIA,2015-09-20T20:20:00,2015-09-20T20:17:00,-3.00,10.00,2015-09-20T20:27:00,,,2015-09-20T23:06:00,,,0.00,,,1045.00,18.43944444,-66.00222222,-14400.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T20:27:00"
"2015-09-20,AA,19805,AA,1227,11278,1127803,30852,DCA,13303,1330303,32467,MIA,2015-09-20T20:20:00,2015-09-20T20:19:00,-1.00,13.00,2015-09-20T20:32:00,,,2015-09-20T22:55:00,,,0.00,,,919.00,38.85138889,-77.03777778,-14400.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T20:32:00"
"2015-09-20,AA,19805,AA,1714,13303,1330303,32467,MIA,14100,1410002,34100,PHL,2015-09-20T20:25:00,2015-09-20T20:22:00,-3.00,12.00,2015-09-20T20:34:00,,,2015-09-20T23:10:00,,,0.00,,,1013.00,25.79527778,-80.29000000,-14400.0,39.87222222,-75.24083333,-14400.0,wheelsoff,2015-09-20T20:34:00"
"2015-09-20,AA,19805,AA,2414,13303,1330303,32467,MIA,14843,1484304,34819,SJU,2015-09-20T18:00:00,2015-09-20T17:55:00,-5.00,14.00,2015-09-20T18:09:00,2015-09-20T20:23:00,12.00,2015-09-20T20:34:00,2015-09-20T20:35:00,1.00,0.00,,0.00,1045.00,25.79527778,-80.29000000,-14400.0,18.43944444,-66.00222222,-14400.0,arrived,2015-09-20T20:35:00"
"2015-09-20,AA,19805,AA,1365,12953,1295302,31703,LGA,13303,1330303,32467,MIA,2015-09-20T18:30:00,2015-09-20T20:08:00,98.00,29.00,2015-09-20T20:37:00,,,2015-09-20T21:44:00,,,0.00,,,1096.00,40.77722222,-73.87250000,-14400.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T20:37:00"
"2015-09-20,AA,19805,AA,730,13303,1330303,32467,MIA,11057,1105703,31057,CLT,2015-09-20T18:49:00,2015-09-20T18:47:00,-2.00,13.00,2015-09-20T19:00:00,2015-09-20T20:33:00,7.00,2015-09-20T20:54:00,2015-09-20T20:40:00,-14.00,0.00,,0.00,650.00,25.79527778,-80.29000000,-14400.0,35.21361111,-80.94916667,-14400.0,arrived,2015-09-20T20:40:00"
"2015-09-20,AA,19805,AA,238,13303,1330303,32467,MIA,11278,1127803,30852,DCA,2015-09-20T18:10:00,2015-09-20T18:16:00,6.00,17.00,2015-09-20T18:33:00,2015-09-20T20:37:00,3.00,2015-09-20T20:40:00,2015-09-20T20:40:00,0.00,0.00,,0.00,919.00,25.79527778,-80.29000000,-14400.0,38.85138889,-77.03777778,-14400.0,arrived,2015-09-20T20:40:00"
"2015-09-20,AA,19805,AA,1449,13204,1320402,31454,MCO,13303,1330303,32467,MIA,2015-09-20T20:30:00,2015-09-20T20:28:00,-2.00,17.00,2015-09-20T20:45:00,,,2015-09-20T21:35:00,,,0.00,,,192.00,28.42944444,-81.30888889,-14400.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T20:45:00"
"2015-09-20,AA,19805,AA,1579,13303,1330303,32467,MIA,12266,1226603,31453,IAH,2015-09-20T18:15:00,2015-09-20T18:07:00,-8.00,25.00,2015-09-20T18:32:00,2015-09-20T20:37:00,10.00,2015-09-20T21:01:00,2015-09-20T20:47:00,-14.00,0.00,,0.00,964.00,25.79527778,-80.29000000,-14400.0,29.98444444,-95.34138889,-18000.0,arrived,2015-09-20T20:47:00"
"2015-09-20,AA,19805,AA,1068,14100,1410002,34100,PHL,13303,1330303,32467,MIA,2015-09-20T18:05:00,2015-09-20T18:10:00,5.00,21.00,2015-09-20T18:31:00,2015-09-20T20:44:00,7.00,2015-09-20T20:57:00,2015-09-20T20:51:00,-6.00,0.00,,0.00,1013.00,39.87222222,-75.24083333,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-20T20:51:00"
"2015-09-20,AA,19805,AA,287,13303,1330303,32467,MIA,12892,1289203,32575,LAX,2015-09-20T19:15:00,2015-09-20T20:39:00,84.00,14.00,2015-09-20T20:53:00,,,2015-09-21T00:55:00,,,0.00,,,2342.00,25.79527778,-80.29000000,-14400.0,33.94250000,-118.40805556,-25200.0,wheelsoff,2015-09-20T20:53:00"
"2015-09-20,AA,19805,AA,1511,11298,1129804,30194,DFW,13303,1330303,32467,MIA,2015-09-20T20:05:00,2015-09-20T20:31:00,26.00,24.00,2015-09-20T20:55:00,,,2015-09-20T22:55:00,,,0.00,,,1121.00,32.89722222,-97.03777778,-18000.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T20:55:00"
"2015-09-20,AA,19805,AA,1090,13303,1330303,32467,MIA,13930,1393003,30977,ORD,2015-09-20T17:55:00,2015-09-20T17:49:00,-6.00,11.00,2015-09-20T18:00:00,2015-09-20T20:36:00,20.00,2015-09-20T21:13:00,2015-09-20T20:56:00,-17.00,0.00,,0.00,1197.00,25.79527778,-80.29000000,-14400.0,41.97944444,-87.90750000,-18000.0,arrived,2015-09-20T20:56:00"
"2015-09-20,AA,19805,AA,710,13303,1330303,32467,MIA,14100,1410002,34100,PHL,2015-09-20T18:00:00,2015-09-20T17:52:00,-8.00,16.00,2015-09-20T18:08:00,2015-09-20T20:35:00,22.00,2015-09-20T20:43:00,2015-09-20T20:57:00,14.00,0.00,,0.00,1013.00,25.79527778,-80.29000000,-14400.0,39.87222222,-75.24083333,-14400.0,arrived,2015-09-20T20:57:00"
"2015-09-20,AA,19805,AA,1497,13303,1330303,32467,MIA,11298,1129804,30194,DFW,2015-09-20T18:00:00,2015-09-20T17:59:00,-1.00,15.00,2015-09-20T18:14:00,2015-09-20T20:44:00,14.00,2015-09-20T21:14:00,2015-09-20T20:58:00,-16.00,0.00,,0.00,1121.00,25.79527778,-80.29000000,-14400.0,32.89722222,-97.03777778,-18000.0,arrived,2015-09-20T20:58:00"
"2015-09-20,AA,19805,AA,2206,13303,1330303,32467,MIA,11278,1127803,30852,DCA,2015-09-20T20:50:00,2015-09-20T20:48:00,-2.00,11.00,2015-09-20T20:59:00,,,2015-09-20T23:24:00,,,0.00,,,919.00,25.79527778,-80.29000000,-14400.0,38.85138889,-77.03777778,-14400.0,wheelsoff,2015-09-20T20:59:00"
"2015-09-20,AA,19805,AA,1037,13303,1330303,32467,MIA,11618,1161802,31703,EWR,2015-09-20T18:10:00,2015-09-20T18:17:00,7.00,9.00,2015-09-20T18:26:00,2015-09-20T20:52:00,7.00,2015-09-20T21:04:00,2015-09-20T20:59:00,-5.00,0.00,,0.00,1085.00,25.79527778,-80.29000000,-14400.0,40.69250000,-74.16861111,-14400.0,arrived,2015-09-20T20:59:00"
"2015-09-20,AA,19805,AA,1570,13303,1330303,32467,MIA,14843,1484304,34819,SJU,2015-09-20T20:46:00,2015-09-20T20:44:00,-2.00,15.00,2015-09-20T20:59:00,,,2015-09-20T23:23:00,,,0.00,,,1045.00,25.79527778,-80.29000000,-14400.0,18.43944444,-66.00222222,-14400.0,wheelsoff,2015-09-20T20:59:00"
"2015-09-20,AA,19805,AA,2382,12478,1247803,31703,JFK,13303,1330303,32467,MIA,2015-09-20T17:59:00,2015-09-20T17:55:00,-4.00,30.00,2015-09-20T18:25:00,2015-09-20T20:49:00,10.00,2015-09-20T21:09:00,2015-09-20T20:59:00,-10.00,0.00,,0.00,1089.00,40.64000000,-73.77861111,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-20T20:59:00"
"2015-09-20,AA,19805,AA,1553,13303,1330303,32467,MIA,10721,1072102,30721,BOS,2015-09-20T18:05:00,2015-09-20T18:04:00,-1.00,8.00,2015-09-20T18:12:00,2015-09-20T20:54:00,8.00,2015-09-20T21:16:00,2015-09-20T21:02:00,-14.00,0.00,,0.00,1258.00,25.79527778,-80.29000000,-14400.0,42.36305556,-71.00638889,-14400.0,arrived,2015-09-20T21:02:00"
"2015-09-20,AA,19805,AA,207,13303,1330303,32467,MIA,11298,1129804,30194,DFW,2015-09-20T20:45:00,2015-09-20T20:44:00,-1.00,18.00,2015-09-20T21:02:00,,,2015-09-21T00:02:00,,,0.00,,,1121.00,25.79527778,-80.29000000,-14400.0,32.89722222,-97.03777778,-18000.0,wheelsoff,2015-09-20T21:02:00"
"2015-09-20,AA,19805,AA,943,15024,1502403,34945,STT,13303,1330303,32467,MIA,2015-09-20T18:35:00,2015-09-20T18:15:00,-20.00,7.00,2015-09-20T18:22:00,2015-09-20T20:48:00,17.00,2015-09-20T21:27:00,2015-09-20T21:05:00,-22.00,0.00,,0.00,1107.00,18.33722222,-64.97333333,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-20T21:05:00"
"2015-09-20,AA,19805,AA,1311,12953,1295302,31703,LGA,13303,1330303,32467,MIA,2015-09-20T16:28:00,2015-09-20T17:49:00,81.00,39.00,2015-09-20T18:28:00,2015-09-20T20:53:00,13.00,2015-09-20T19:52:00,2015-09-20T21:06:00,74.00,0.00,,0.00,1096.00,40.77722222,-73.87250000,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-20T21:06:00"
"2015-09-20,AA,19805,AA,1195,14100,1410002,34100,PHL,13303,1330303,32467,MIA,2015-09-20T20:10:00,2015-09-20T20:18:00,8.00,49.00,2015-09-20T21:07:00,,,2015-09-20T23:05:00,,,0.00,,,1013.00,39.87222222,-75.24083333,-14400.0,25.79527778,-80.29000000,-14400.0,wheelsoff,2015-09-20T21:07:00"
"2015-09-20,AA,19805,AA,2240,13303,1330303,32467,MIA,12953,1295302,31703,LGA,2015-09-20T20:55:00,2015-09-20T20:50:00,-5.00,18.00,2015-09-20T21:08:00,,,2015-09-20T23:52:00,,,0.00,,,1096.00,25.79527778,-80.29000000,-14400.0,40.77722222,-73.87250000,-14400.0,wheelsoff,2015-09-20T21:08:00"
